event_id,event_time,user_id,dept,role,device_type,source_ip,asset_id,asset_type,data_classification,action,status,bytes_out,records_accessed,latency_ms,risk_score,label
EVT0003012,2026-05-01T23:03:36,U0005,Data Science,admin,mobile,10.10.6.79,crm,saas,confidential,read,success,161502,89,68,5,normal
EVT0003013,2026-05-01T23:54:07,U0017,Engineering,admin,laptop,10.10.8.167,public_web,web,public,read,failed,107972,60,65,0,normal
EVT0003014,2026-05-01T17:12:34,U0121,HR,admin,mobile,10.10.7.110,cust_db,database,restricted,upload,success,0,0,40,33,normal
EVT0003015,2026-05-01T13:01:30,U0136,HR,analyst,mobile,10.10.10.181,public_web,web,public,permission_change,success,87179,199,36,25,normal
EVT0003016,2026-05-02T00:45:20,U0009,Operations,analyst,server,10.10.7.82,data_lake,storage,restricted,logout,success,17922,11,78,4,normal
EVT0003017,2026-05-02T02:26:14,U0113,Operations,analyst,workstation,10.10.10.58,public_web,web,public,schema_discovery,success,45468,30,89,4,normal
EVT0003018,2026-05-01T20:34:30,U0102,HR,intern,vpn_gateway,10.10.1.148,bi_dashboard,dashboard,internal,read,success,33513,29,128,2,normal
EVT0003019,2026-05-02T01:36:39,U0027,Sales,intern,laptop,10.10.7.82,ticketing,saas,internal,schema_discovery,success,14378,28,120,4,normal
EVT0003020,2026-05-01T20:35:00,U0034,Operations,intern,mobile,10.10.10.122,crm,saas,confidential,login,failed,129686,592,112,28,normal
EVT0003021,2026-05-01T15:33:09,U0100,Sales,admin,laptop,10.10.1.183,git_repo,code,internal,read,success,113917,109,109,4,normal
EVT0003022,2026-05-01T13:02:12,U0098,Data Science,engineer,server,10.10.10.122,data_lake,storage,restricted,read,success,51966,56,117,7,normal
EVT0003023,2026-05-01T21:26:08,U0032,Operations,admin,laptop,10.10.20.59,crm,saas,confidential,read,success,106052,469,200,5,normal
EVT0003024,2026-05-01T17:14:24,U0103,Finance,engineer,workstation,10.10.16.143,public_web,web,public,query,success,100030,274,174,2,normal
EVT0003025,2026-05-02T02:29:10,U0091,Engineering,engineer,mobile,10.10.5.234,public_web,web,public,login,success,24472,21,113,47,normal
EVT0003026,2026-05-01T16:24:20,U0087,Data Science,analyst,laptop,10.10.18.86,data_lake,storage,restricted,login,success,109224,958,46,8,normal
EVT0003027,2026-05-02T03:20:21,U0080,Data Science,manager,laptop,10.10.10.66,crm,saas,confidential,query,success,92094,142,114,73,policy_violation
EVT0003028,2026-05-01T17:15:08,U0060,Legal,manager,vpn_gateway,10.10.7.162,data_lake,storage,restricted,query,success,6948,10,45,30,normal
EVT0003029,2026-05-01T22:18:13,U0022,HR,admin,server,10.10.19.163,crm,saas,confidential,read,success,134265,245,75,7,normal
EVT0003030,2026-05-01T14:44:00,U0135,Finance,admin,server,10.10.20.122,bi_dashboard,dashboard,internal,download,success,54945,45,68,0,normal
EVT0003031,2026-05-02T05:02:55,U0099,Data Science,engineer,mobile,10.10.10.181,git_repo,code,internal,read,success,53666,181,153,5,normal
EVT0003032,2026-05-02T00:50:40,U0139,Data Science,admin,mobile,10.10.6.2,data_lake,storage,restricted,read,success,102724,74,154,77,policy_violation
EVT0003033,2026-05-01T17:16:03,U0110,Legal,manager,mobile,10.10.8.32,bi_dashboard,dashboard,internal,query,failed,75961,54,93,0,normal
EVT0003034,2026-05-01T18:06:48,U0117,HR,admin,laptop,10.10.14.117,ticketing,saas,internal,permission_change,success,33187,21,32,30,normal
EVT0003035,2026-05-01T12:12:55,U0061,HR,analyst,workstation,10.10.19.244,crm,saas,confidential,login,success,33579,19,166,30,normal
EVT0003036,2026-05-01T13:54:12,U0008,Sales,analyst,vpn_gateway,10.10.2.143,crm,saas,confidential,read,success,0,0,160,0,normal
EVT0003037,2026-05-01T22:20:29,U0118,HR,engineer,vpn_gateway,10.10.2.40,data_lake,storage,restricted,schema_discovery,success,60739,47,130,8,normal
EVT0003038,2026-05-01T23:11:24,U0064,Legal,engineer,mobile,10.10.8.94,crm,saas,confidential,query,success,76509,64,98,5,normal
EVT0003039,2026-05-01T16:26:30,U0080,Data Science,manager,server,10.10.18.34,crm,saas,confidential,upload,success,91382,153,140,77,policy_violation
EVT0003040,2026-05-01T19:49:20,U0053,Data Science,intern,laptop,10.10.20.17,public_web,web,public,logout,success,77958,152,165,8,normal
EVT0003041,2026-05-02T03:25:43,U0090,Sales,engineer,workstation,10.10.18.245,bi_dashboard,dashboard,internal,download,success,34018,67,147,46,normal
EVT0003042,2026-05-02T00:54:00,U0015,Data Science,engineer,mobile,10.10.11.48,ticketing,saas,internal,login,success,137656,85,198,7,normal
EVT0003043,2026-05-01T17:17:53,U0098,Data Science,engineer,server,10.10.7.110,public_web,web,public,logout,success,125818,242,112,2,normal
EVT0003044,2026-05-01T16:27:20,U0053,Data Science,intern,server,10.10.11.49,git_repo,code,internal,permission_change,failed,76107,51,154,31,normal
EVT0003045,2026-05-01T12:13:45,U0025,Operations,analyst,laptop,10.10.15.64,payroll,database,confidential,login,success,60443,37,177,32,normal
EVT0003046,2026-05-01T17:18:26,U0040,Data Science,admin,mobile,10.10.4.141,public_web,web,public,read,success,0,0,147,7,normal
EVT0003047,2026-05-02T01:46:27,U0092,Legal,engineer,vpn_gateway,10.10.4.192,bi_dashboard,dashboard,internal,query,success,210002,142,204,10,normal
EVT0003048,2026-05-02T04:19:12,U0051,Sales,manager,workstation,10.10.16.28,ticketing,saas,internal,login,success,48815,34,233,8,normal
EVT0003049,2026-05-01T14:46:32,U0004,HR,manager,vpn_gateway,10.10.19.163,git_repo,code,internal,read,success,111318,61,47,4,normal
EVT0003050,2026-05-01T19:00:50,U0127,Sales,director,workstation,10.10.18.86,data_lake,storage,restricted,query,success,0,0,98,33,normal
EVT0003051,2026-05-02T03:29:33,U0008,Sales,analyst,vpn_gateway,10.10.7.77,bi_dashboard,dashboard,internal,read,success,98687,56,109,4,normal
EVT0003052,2026-05-02T00:06:28,U0114,Data Science,intern,mobile,10.10.4.141,payroll,database,confidential,query,success,44417,25,110,4,normal
EVT0003053,2026-05-01T21:34:08,U0012,Data Science,manager,workstation,10.10.4.244,public_web,web,public,read,success,83199,381,134,2,normal
EVT0003054,2026-05-01T18:10:48,U0012,Data Science,manager,workstation,10.10.20.17,public_web,web,public,logout,success,108726,64,111,3,normal
EVT0003055,2026-05-01T21:34:40,U0065,Engineering,manager,workstation,10.10.10.58,public_web,web,public,query,success,112134,125,119,0,normal
EVT0003056,2026-05-01T18:11:12,U0130,Data Science,analyst,server,10.10.10.23,ticketing,saas,internal,login,success,47124,34,110,4,normal
EVT0003057,2026-05-01T22:26:09,U0110,Legal,manager,server,10.10.19.111,cust_db,database,restricted,delete,success,91153,137,87,32,normal
EVT0003058,2026-05-01T23:17:24,U0150,Legal,engineer,workstation,10.10.9.227,payroll,database,confidential,query,success,51302,270,134,3,normal
EVT0003059,2026-05-02T03:32:37,U0104,Legal,intern,laptop,10.10.20.204,bi_dashboard,dashboard,internal,schema_discovery,success,98922,70,43,0,normal
EVT0003060,2026-05-01T13:06:00,U0078,Data Science,engineer,vpn_gateway,10.10.20.17,payroll,database,confidential,read,success,86199,90,154,31,normal
EVT0003061,2026-05-01T12:15:05,U0026,Data Science,director,vpn_gateway,10.10.19.252,data_lake,storage,restricted,read,success,79575,100,34,32,normal
EVT0003062,2026-05-01T17:21:22,U0133,Sales,engineer,server,10.10.20.173,cust_db,database,restricted,login,success,169368,578,161,8,normal
EVT0003063,2026-05-01T13:57:21,U0096,Finance,admin,vpn_gateway,10.10.8.46,cust_db,database,restricted,read,success,104215,309,57,3,normal
EVT0003064,2026-05-01T22:28:08,U0096,Finance,admin,vpn_gateway,10.10.4.215,cust_db,database,restricted,upload,success,96197,173,135,6,normal
EVT0003065,2026-05-02T02:43:50,U0113,Operations,analyst,workstation,10.10.18.21,payroll,database,confidential,read,success,22629,16,122,2,normal
EVT0003066,2026-05-02T04:26:24,U0053,Data Science,intern,workstation,10.10.20.59,crm,saas,confidential,download,success,183646,1360,51,32,normal
EVT0003067,2026-05-01T14:48:56,U0109,Legal,analyst,mobile,10.10.19.111,payroll,database,confidential,login,success,97148,144,209,5,normal
EVT0003068,2026-05-01T16:31:20,U0035,Finance,analyst,mobile,10.10.5.234,cust_db,database,restricted,query,success,85210,79,106,1,normal
EVT0003069,2026-05-02T01:03:00,U0127,Sales,director,laptop,10.10.7.77,bi_dashboard,dashboard,internal,read,success,20344,22,172,6,normal
EVT0003070,2026-05-01T14:49:20,U0018,Operations,analyst,laptop,10.10.19.171,crm,saas,confidential,delete,success,88765,99,129,55,normal
EVT0003071,2026-05-01T13:58:17,U0110,Legal,manager,laptop,10.10.20.181,bi_dashboard,dashboard,internal,read,success,92336,76,141,1,normal
EVT0003072,2026-05-01T14:49:36,U0034,Operations,intern,mobile,10.10.20.247,data_lake,storage,restricted,upload,success,143420,187,25,30,normal
EVT0003073,2026-05-02T03:37:59,U0131,Operations,director,workstation,10.10.18.196,ticketing,saas,internal,query,success,161974,91,152,5,normal
EVT0003074,2026-05-02T04:29:36,U0111,HR,admin,server,10.10.15.78,payroll,database,confidential,upload,success,59768,32,52,33,normal
EVT0003075,2026-05-01T13:07:30,U0074,HR,admin,mobile,10.10.16.116,bi_dashboard,dashboard,internal,login,success,103361,59,134,6,normal
EVT0003076,2026-05-01T12:16:20,U0133,Sales,engineer,laptop,10.10.4.192,payroll,database,confidential,read,success,99352,160,2,4,normal
EVT0003077,2026-05-01T23:23:06,U0011,Operations,engineer,vpn_gateway,10.10.2.40,payroll,database,confidential,query,success,112124,61,98,28,normal
EVT0003078,2026-05-01T19:06:54,U0109,Legal,analyst,vpn_gateway,10.10.17.99,bi_dashboard,dashboard,internal,logout,success,88717,59,111,5,normal
EVT0003079,2026-05-02T01:57:39,U0009,Operations,analyst,vpn_gateway,10.10.10.10,public_web,web,public,download,success,116665,94,106,3,normal
EVT0003080,2026-05-02T04:32:00,U0140,Finance,intern,laptop,10.10.1.128,bi_dashboard,dashboard,internal,query,failed,52454,72,122,2,normal
EVT0003081,2026-05-02T04:32:24,U0005,Data Science,admin,server,10.10.2.66,git_repo,code,internal,query,success,233363,500,47,15,normal
EVT0003082,2026-05-01T17:25:02,U0137,Data Science,analyst,workstation,10.10.4.141,git_repo,code,internal,read,success,63658,127,133,0,normal
EVT0003083,2026-05-01T14:51:04,U0101,Sales,admin,workstation,10.10.8.32,git_repo,code,internal,read,success,130225,88,113,6,normal
EVT0003084,2026-05-02T01:59:24,U0082,Operations,analyst,server,10.10.20.122,cust_db,database,restricted,login,success,27935,102,164,1,normal
EVT0003085,2026-05-01T22:34:05,U0100,Sales,admin,vpn_gateway,10.10.14.157,crm,saas,confidential,download,success,74935,64,123,2,normal
EVT0003086,2026-05-01T19:08:38,U0103,Finance,engineer,server,10.10.1.128,public_web,web,public,read,success,113975,70,153,7,normal
EVT0003087,2026-05-01T20:00:18,U0012,Data Science,manager,laptop,10.10.6.79,crm,saas,confidential,login,success,105584,67,67,2,normal
EVT0003088,2026-05-01T20:52:00,U0038,Legal,manager,laptop,10.10.19.96,git_repo,code,internal,login,success,55457,549,158,8,normal
EVT0003089,2026-05-01T20:52:15,U0134,Sales,analyst,laptop,10.10.12.206,git_repo,code,internal,query,failed,57146,71,127,2,normal
EVT0003090,2026-05-01T12:17:30,U0093,Engineering,manager,workstation,10.10.5.234,data_lake,storage,restricted,read,success,147886,74,161,6,normal
EVT0003091,2026-05-01T12:17:35,U0085,Operations,manager,laptop,10.10.16.167,data_lake,storage,restricted,logout,success,81275,719,146,1,normal
EVT0003092,2026-05-01T15:43:48,U0149,Legal,director,laptop,10.10.7.110,git_repo,code,internal,permission_change,success,83575,123,143,25,normal
EVT0003093,2026-05-02T02:54:06,U0125,Engineering,engineer,server,10.10.19.96,data_lake,storage,restricted,logout,success,50137,38,55,8,normal
EVT0003094,2026-05-01T15:44:06,U0078,Data Science,engineer,mobile,10.10.9.144,cust_db,database,restricted,download,success,127460,441,96,28,normal
EVT0003095,2026-05-02T01:11:40,U0145,Legal,admin,server,10.10.8.46,payroll,database,confidential,read,success,94689,232,121,4,normal
EVT0003096,2026-05-01T16:36:00,U0105,Data Science,manager,mobile,10.10.10.23,bi_dashboard,dashboard,internal,schema_discovery,success,91738,61,36,5,normal
EVT0003097,2026-05-01T21:45:52,U0130,Data Science,analyst,server,10.10.18.245,ticketing,saas,internal,read,success,96645,180,20,4,normal
EVT0003098,2026-05-02T02:04:18,U0134,Sales,analyst,workstation,10.10.4.141,crm,saas,confidential,login,success,173081,245,115,27,normal
EVT0003099,2026-05-01T15:44:51,U0083,Data Science,analyst,mobile,10.10.12.206,data_lake,storage,restricted,read,success,186648,151,41,0,normal
EVT0003100,2026-05-01T20:55:00,U0012,Data Science,manager,server,10.10.6.79,data_lake,storage,restricted,logout,success,90026,211,201,0,normal
EVT0003101,2026-05-01T19:11:53,U0113,Operations,analyst,vpn_gateway,10.10.18.34,public_web,web,public,read,success,147604,121,80,7,normal
EVT0003102,2026-05-01T20:03:48,U0083,Data Science,analyst,laptop,10.10.6.2,ticketing,saas,internal,login,success,128186,85,170,3,normal
EVT0003103,2026-05-01T22:39:11,U0143,Engineering,admin,mobile,10.10.1.134,bi_dashboard,dashboard,internal,query,success,22463,76,180,0,normal
EVT0003104,2026-05-02T01:14:40,U0076,Operations,analyst,server,10.10.8.32,payroll,database,confidential,logout,success,93370,349,189,29,normal
EVT0003105,2026-05-01T20:04:30,U0092,Legal,engineer,workstation,10.10.10.147,crm,saas,confidential,query,success,48496,74,148,28,normal
EVT0003106,2026-05-01T17:29:26,U0018,Operations,analyst,mobile,10.10.8.186,ticketing,saas,internal,login,success,60757,31,76,4,normal
EVT0003107,2026-05-02T03:51:01,U0116,HR,admin,mobile,10.10.20.247,crm,saas,confidential,query,success,58463,33,124,4,normal
EVT0003108,2026-05-01T18:21:36,U0076,Operations,analyst,vpn_gateway,10.10.2.40,git_repo,code,internal,query,success,28130,17,179,6,normal
EVT0003109,2026-05-02T05:35:25,U0018,Operations,analyst,mobile,10.10.3.104,payroll,database,confidential,upload,success,63434,188,118,30,normal
EVT0003110,2026-05-02T03:52:10,U0040,Data Science,admin,mobile,10.10.17.90,ticketing,saas,internal,query,success,0,0,157,4,normal
EVT0003111,2026-05-02T03:52:33,U0012,Data Science,manager,workstation,10.10.16.116,data_lake,storage,restricted,login,success,97895,78,151,0,normal
EVT0003112,2026-05-02T00:25:28,U0004,HR,manager,vpn_gateway,10.10.20.122,git_repo,code,internal,read,success,111965,204,149,6,normal
EVT0003113,2026-05-02T03:01:26,U0119,HR,engineer,mobile,10.10.8.238,git_repo,code,internal,read,success,104221,112,90,6,normal
EVT0003114,2026-05-01T23:34:12,U0091,Engineering,engineer,mobile,10.10.14.117,public_web,web,public,login,success,127649,68,109,53,normal
EVT0003115,2026-05-01T15:47:15,U0031,Engineering,intern,mobile,10.10.3.42,crm,saas,confidential,download,success,55364,29,113,33,normal
EVT0003116,2026-05-01T23:34:48,U0138,Operations,engineer,mobile,10.10.8.32,crm,saas,confidential,read,success,82111,61,93,28,normal
EVT0003117,2026-05-01T17:31:27,U0003,Legal,analyst,mobile,10.10.6.79,git_repo,code,internal,query,success,0,0,1,0,normal
EVT0003118,2026-05-01T22:43:26,U0103,Finance,engineer,mobile,10.10.7.82,public_web,web,public,login,success,0,0,80,4,normal
EVT0003119,2026-05-01T17:31:49,U0088,HR,manager,server,10.10.20.59,git_repo,code,internal,query,success,189372,231,190,1,normal
EVT0003120,2026-05-01T15:48:00,U0067,Finance,analyst,server,10.10.9.13,crm,saas,confidential,login,success,79774,48,63,45,normal
EVT0003121,2026-05-01T20:08:14,U0144,Engineering,intern,server,10.10.10.66,data_lake,storage,restricted,download,success,36864,23,76,5,normal
EVT0003122,2026-05-02T03:56:46,U0090,Sales,engineer,workstation,10.10.20.204,bi_dashboard,dashboard,internal,download,success,107331,243,46,46,normal
EVT0003123,2026-05-02T04:49:12,U0064,Legal,engineer,mobile,10.10.19.96,ticketing,saas,internal,query,success,110112,56,103,6,normal
EVT0003124,2026-05-01T21:01:00,U0148,Legal,admin,workstation,10.10.10.180,ticketing,saas,internal,login,success,21238,16,134,3,normal
EVT0003125,2026-05-01T21:53:20,U0144,Engineering,intern,laptop,10.10.9.213,public_web,web,public,login,failed,59251,45,173,5,normal
EVT0003126,2026-05-01T18:25:12,U0143,Engineering,admin,server,10.10.8.46,cust_db,database,restricted,schema_discovery,success,39584,21,108,27,normal
EVT0003127,2026-05-01T17:33:17,U0052,HR,analyst,laptop,10.10.19.163,cust_db,database,restricted,query,success,94466,323,99,1,normal
EVT0003128,2026-05-01T14:04:56,U0058,HR,analyst,mobile,10.10.8.32,payroll,database,confidential,read,success,121972,129,111,29,normal
EVT0003129,2026-05-02T01:23:00,U0041,Sales,analyst,vpn_gateway,10.10.15.78,payroll,database,confidential,logout,success,63034,69,107,26,normal
EVT0003130,2026-05-01T22:46:50,U0065,Engineering,manager,vpn_gateway,10.10.15.147,ticketing,saas,internal,query,success,53319,42,185,1,normal
EVT0003131,2026-05-01T21:02:45,U0124,Finance,intern,server,10.10.20.173,data_lake,storage,restricted,read,success,29351,20,166,3,normal
EVT0003132,2026-05-01T22:47:24,U0116,HR,admin,mobile,10.10.15.78,crm,saas,confidential,schema_discovery,success,68698,66,97,2,normal
EVT0003133,2026-05-01T23:39:54,U0079,Data Science,director,server,10.10.16.56,data_lake,storage,restricted,query,success,21313,50,187,29,normal
EVT0003134,2026-05-01T21:55:44,U0121,HR,admin,vpn_gateway,10.10.4.141,payroll,database,confidential,query,success,51092,102,82,27,normal
EVT0003135,2026-05-02T01:25:00,U0120,Finance,manager,server,10.10.20.122,cust_db,database,restricted,login,success,41430,27,184,32,normal
EVT0003136,2026-05-01T17:34:56,U0047,Operations,director,vpn_gateway,10.10.19.111,public_web,web,public,login,success,39492,21,140,8,normal
EVT0003137,2026-05-01T23:41:06,U0017,Engineering,admin,workstation,10.10.8.32,cust_db,database,restricted,schema_discovery,success,42400,37,176,31,normal
EVT0003138,2026-05-02T01:26:00,U0076,Operations,analyst,server,10.10.8.80,data_lake,storage,restricted,schema_discovery,success,131370,643,117,27,normal
EVT0003139,2026-05-01T22:49:23,U0052,HR,analyst,workstation,10.10.2.40,crm,saas,confidential,read,success,23097,17,32,6,normal
EVT0003140,2026-05-01T19:20:20,U0086,Engineering,director,workstation,10.10.9.13,ticketing,saas,internal,query,success,50939,50,145,1,normal
EVT0003141,2026-05-01T21:57:36,U0091,Engineering,engineer,mobile,10.10.16.114,data_lake,storage,restricted,logout,success,163277,264,65,45,normal
